
Initial statistics: 75 variables; iteration 0; function evaluation 0; phase 1
Function value 2.8854169e+06; maximum gradient component mag -2.3877e+07
 67  0.06401  2.99668e-01 | 68 -0.05101 -2.57676e+01 | 69 -0.03157 -1.29759e+01
 70  0.03087  2.96726e+01 | 71  0.00702  2.03582e+01 | 72  0.09861  3.58569e+01
 73  0.12512  3.36434e+01 | 74 -0.01278  4.04914e-01 | 75 -0.01484 -6.88629e-02
75 variables; iteration 60; function evaluation 99; phase 1
Function value 1.9262372e+02; maximum gradient component mag 1.5084e+02
Var    Value     Gradient |Var    Value     Gradient |Var    Value     Gradient
  1  0.12542  3.65758e+01 |  2  0.02400  5.58997e+00 |  3  0.00116  3.88162e+00
  4  0.00806  5.48608e+00 |  5 -0.00166  3.02574e+00 |  6 -0.00656  1.72193e+00
  7 -0.01032  6.91722e-01 |  8 -0.01770 -1.20257e+00 |  9 -0.02369 -2.75717e+00
 10 -0.03039 -4.47562e+00 | 11 -0.01824 -1.67636e+00 | 12  0.00140  2.92472e+00
 13 -0.01587 -1.14812e+00 | 14  0.00046  2.77973e+00 | 15 -0.02430 -3.04153e+00
 16 -0.00625  1.39211e+00 | 17 -0.02819 -3.69532e+00 | 18 -0.00717  1.62752e+00
 19 -0.01369  4.24951e-02 | 20  0.00488  4.53592e+00 | 21 -2.84739 -2.18169e+01
 22 -0.02706 -2.51686e+00 | 23 -0.03672 -4.32508e+00 | 24  0.05497  2.01779e+01
 25  1.93182 -2.54378e+01 | 26 -0.03880 -2.67283e+00 | 27  2.07270  1.02692e+01
 28 -0.02174  7.81255e+00 | 29 -0.08329 -9.08364e+00 | 30 -0.09339 -1.00194e+01
 31  3.89222 -1.25424e+01 | 32 -0.10905 -1.06440e+01 | 33  2.08952  5.80960e-01
 34  3.82312 -2.80092e+01 | 35 -1.87594  5.64091e+00 | 36 -0.12247  1.23990e+00
 37 -1.93374 -3.32939e+00 | 38  0.05895 -1.82583e+01 | 39  0.02338  1.70066e+01
 40  0.38917  1.50844e+02 | 41  0.21351  2.09048e+01 | 42  1.99334  5.73734e+00
 43  0.03832  3.24839e+00 | 44  0.29518  1.61113e+01 | 45  0.02484  2.99467e+00
 46  0.00864  1.44202e+00 | 47 -0.05862 -1.23509e+01 | 48 -2.01239 -8.52269e+00
 49 -0.03713 -1.54545e+00 | 50 -0.00200  1.17277e+01 | 51  0.00522  1.36220e+01
 52 -0.09355 -1.40285e+01 | 53 -0.05495 -5.65802e+00 | 54  0.04296  2.67741e+01
 55  0.05830  2.63670e+01 | 56  0.05596  1.20986e+01 | 57  0.03381 -3.03825e+00
 58 -0.02017 -1.38570e+01 | 59  0.01570 -5.38263e-01 | 60 -0.01578 -5.26614e+00
 61  0.10659  1.26753e+01 | 62 -0.06961 -1.62370e+01 | 63  0.03563  3.03834e+00
